Name,Twitter_username,Account_start_time,Account_ID,Sex,Birthplace,Instagram_username,Political_party
Eric Lesser,EricLesser,,,male,United States of America,,Democratic Party
Eric Schmitt,Eric_Schmitt,,,male,United States of America,ericschmittmo,Republican Party
Eric Schneiderman,Schneiderman,2019-05-19T00:00:00Z,1129958483502276608,male,United States of America,,Democratic Party
Eric Swalwell,RepSwalwell,2012-11-11T00:00:00Z,942156122,male,United States of America,repswalwell,Democratic Party
Erica Thomas,itsericathomas,,1948095715,female,United States of America,,Democratic Party
Erik Paulsen,RepErikPaulsen,2019-04-15T00:00:00Z,1117788375883354113,male,United States of America,,Republican Party
Erika Harold,ErikaHarold,2012-05-16T00:00:00Z,581678551,female,United States of America,_erikaharold,Republican Party
Erin Murphy,epmurphy,,t2086221933,female,United States of America,,Democratic Party
Erin Murphy,epmurphy,,t2086221933,female,United States of America,,Minnesota Democratic–Farmer–Labor Party
Ernest Moniz,ErnestMoniz,2017-01-18T00:00:00Z,821769014691168256,male,United States of America,,Democratic Party
Ertharin Cousin,wfpertharin,,,female,United States of America,,Democratic Party
Eugene DePasquale,DePasqualePA,2009-05-04T00:00:00Z,37820650,male,United States of America,eugene_depasquale,Democratic Party
Evan Bayh,SenEvanBayh,2009-10-05T00:00:00Z,80111837,male,United States of America,,Democratic Party
Evan Bayh,EvanBayh,2009-10-05T00:00:00Z,80111837,male,United States of America,,Democratic Party
Evan Bayh,SenEvanBayh,2016-07-11T00:00:00Z,752500729202536448,male,United States of America,,Democratic Party
Evan Bayh,EvanBayh,2016-07-11T00:00:00Z,752500729202536448,male,United States of America,,Democratic Party
Evan Glass,EvanMGlass,2009-07-08T00:00:00Z,55018701,male,United States of America,evanmglass,Democratic Party
Evan Jenkins,RepEvanJenkins,,,male,United States of America,repevanjenkins,Republican Party
Evan Jenkins,RepEvanJenkins,,,male,United States of America,repevanjenkins,Democratic Party
Evan Low,Evan_Low,2011-02-17T00:00:00Z,253769656,male,United States of America,,Democratic Party
Evan McMullin,EvanMcMullin,2012-12-31T00:00:00Z,1051396218,male,United States of America,evan.mcmullin,Republican Party
Evan McMullin,EvanMcMullin,,t2066527979,male,United States of America,evan.mcmullin,Republican Party
Evan McMullin,EvanMcMullin,2012-12-31T00:00:00Z,1051396218,male,United States of America,evan.mcmullin,independent politician
Evan McMullin,EvanMcMullin,,t2066527979,male,United States of America,evan.mcmullin,independent politician
Evelyn Sanguinetti,Evelynetti,,,female,United States of America,,Republican Party
Ezequiel Santiago,repsantiago130,2013-06-27T00:00:00Z,1550897786,male,United States of America,,
Fady Qaddoura,fady4indiana,,,male,State of Palestine,fady4indiana,
Filemon Vela,RepFilemonVela,2013-01-12T00:00:00Z,1083448909,male,United States of America,repfilemonvela,Democratic Party
Francis Rooney,RepRooney,2017-01-02T00:00:00Z,816111677917851649,male,United States of America,repfrancisrooney,Republican Party
Francis X. Suarez,FrancisSuarez,2012-06-24T00:00:00Z,617602505,male,United States of America,,Republican Party
Frank Dermody,RepFrankDermody,2010-09-09T00:00:00Z,188897793,male,United States of America,,Democratic Party
Frank Edelblut,EdelblutForGov,,,male,United States of America,edelblutforgovernor,Republican Party
Frank Guinta,RepFrankGuinta,2011-01-11T00:00:00Z,236960387,male,United States of America,,Republican Party
Frank LoBiondo,RepLoBiondo,,,male,United States of America,repfranklobiondo,Republican Party
Frank Lucas,RepFrankLucas,2011-01-25T00:00:00Z,242772524,male,United States of America,,Republican Party
Frank Pallone,FrankPallone,2009-04-16T00:00:00Z,31801993,male,United States of America,repfrankpallone,Democratic Party
Frank Pallone,pallonefornj,2009-04-16T00:00:00Z,31801993,male,United States of America,repfrankpallone,Democratic Party
Frank Pallone,FrankPallone,2013-03-13T00:00:00Z,1265423480,male,United States of America,repfrankpallone,Democratic Party
Frank Pallone,pallonefornj,2013-03-13T00:00:00Z,1265423480,male,United States of America,repfrankpallone,Democratic Party
Frank Riggs,riggsforaz,2014-02-22T00:00:00Z,2356836282,male,United States of America,,Republican Party
Frank Wolf,RepWOLFPress,2011-01-12T00:00:00Z,237418907,male,United States of America,,Republican Party
Fred Strahorn,RepFredStrahorn,2015-01-26T00:00:00Z,2999795157,male,United States of America,,Democratic Party
Fred Upton,RepFredUpton,2010-03-18T00:00:00Z,124224165,male,United States of America,repfredupton,Republican Party
Frederica Wilson,RepWilson,2011-01-04T00:00:00Z,234014087,female,United States of America,repwilson,Democratic Party
French Hill,RepFrenchHill,2014-12-31T00:00:00Z,2953974395,male,United States of America,repfrenchhill,Republican Party
G. K. Butterfield,GKButterfield,2011-12-09T00:00:00Z,432676344,male,United States of America,,Democratic Party
Gabrielle Giffords,Rep_Giffords,,,female,United States of America,gabbygiffords,Democratic Party
Garnet Coleman,GFColeman,2009-02-19T00:00:00Z,21336343,male,United States of America,,Democratic Party
Garret Graves,RepGarretGraves,2014-12-30T00:00:00Z,2951574214,male,United States of America,instagravesla,Republican Party
Gary Herbert,GovHerbert,2009-07-27T00:00:00Z,60688326,male,United States of America,,Republican Party
Gary Herbert,HerbertForUtah,2009-07-27T00:00:00Z,60688326,male,United States of America,,Republican Party
Gary Herbert,GovHerbert,2010-02-05T00:00:00Z,111530769,male,United States of America,,Republican Party
Gary Herbert,HerbertForUtah,2010-02-05T00:00:00Z,111530769,male,United States of America,,Republican Party
Gary Johnson,GovGaryJohnson,2009-12-09T00:00:00Z,95713333,male,United States of America,,Republican Party
Gary Johnson,GovGaryJohnson,2009-12-09T00:00:00Z,95713333,male,United States of America,,Libertarian Party
Gary King,GaryKingforGov,2013-05-28T00:00:00Z,1465675716,male,United States of America,,Democratic Party
Gary Lauck,gerhard_lauck,2017-01-07T00:00:00Z,817832498973540355,male,United States of America,,
Gary Palmer,USRepGaryPalmer,2014-11-04T00:00:00Z,2861616083,male,United States of America,usrepgarypalmer,Republican Party
Gary Peters,peters4michigan,2011-01-10T00:00:00Z,236511574,male,United States of America,sengarypeters,Democratic Party
Gary Peters,SenGaryPeters,2011-01-10T00:00:00Z,236511574,male,United States of America,sengarypeters,Democratic Party
Gary Peters,peters4michigan,,t2102783533,male,United States of America,sengarypeters,Democratic Party
Gary Peters,SenGaryPeters,,t2102783533,male,United States of America,sengarypeters,Democratic Party
Gavin Buckley,gavin4annapolis,2017-10-01T00:00:00Z,914976535928541184,male,South Africa,gavin4annapolis,Democratic Party
Gavin Newsom,GavinNewsom,2007-12-19T00:00:00Z,11347122,male,United States of America,gavinnewsom,Democratic Party
Gene Green,RepGeneGreen,,,male,United States of America,,Democratic Party
Geoff Diehl,DiehlForSenate,,t2086440236,male,United States of America,,Republican Party
George Allen,georgeallenva,,,male,United States of America,,Republican Party
George H. W. Bush,GeorgeHWBush,2012-01-27T00:00:00Z,475988505,male,United States of America,,Republican Party
George Holding,RepHolding,2013-01-03T00:00:00Z,1058460818,male,United States of America,repholding,Republican Party
George LeMieux,George_LeMieux,2009-01-21T00:00:00Z,19269183,male,United States of America,,Republican Party
George P. Bush,GeorgePBush,2009-10-05T00:00:00Z,80136311,male,United States of America,,Republican Party
George Pataki,governorpataki,2014-10-19T00:00:00Z,2865560724,male,United States of America,governorpataki,Republican Party
George Stephanopoulos,GStephanopoulos,2008-10-30T00:00:00Z,17074440,male,United States of America,gstephanopoulos,Democratic Party
Georgios Kaminis,KaminisG,2010-09-15T00:00:00Z,191033632,male,United States of America,,Panhellenic Socialist Movement
Gerry Connolly,GerryConnolly,2009-09-29T00:00:00Z,78445977,male,United States of America,,Democratic Party
Gil Cedillo,gilcedillo,2009-02-14T00:00:00Z,20824772,male,United States of America,cmgilcedillo,Democratic Party
Gil Cisneros,GilCisnerosCA,2019-01-03T00:00:00Z,1080986167003230208,male,United States of America,,Republican Party
Gil Cisneros,RepGilCisneros,2019-01-03T00:00:00Z,1080986167003230208,male,United States of America,,Republican Party
Gil Cisneros,GilCisnerosCA,2017-06-19T00:00:00Z,876894308309147650,male,United States of America,,Republican Party
Gil Cisneros,RepGilCisneros,2017-06-19T00:00:00Z,876894308309147650,male,United States of America,,Republican Party
Gil Cisneros,GilCisnerosCA,2019-01-03T00:00:00Z,1080986167003230208,male,United States of America,,Democratic Party
Gil Cisneros,RepGilCisneros,2019-01-03T00:00:00Z,1080986167003230208,male,United States of America,,Democratic Party
Gil Cisneros,GilCisnerosCA,2017-06-19T00:00:00Z,876894308309147650,male,United States of America,,Democratic Party
Gil Cisneros,RepGilCisneros,2017-06-19T00:00:00Z,876894308309147650,male,United States of America,,Democratic Party
Gilberto Hinojosa,HinojosaTX,2012-06-05T00:00:00Z,600408823,male,United States of America,,Democratic Party
Gina McCarthy,GinaEPA,2013-06-19T00:00:00Z,1530850933,female,United States of America,,Democratic Party
Gina Ortiz Jones,ginaortizjones,2017-03-27T00:00:00Z,846412137547403264,female,United States of America,ginaortizjonestx,Democratic Party
Gina Raimondo,GinaRaimondo,2010-02-13T00:00:00Z,113795716,female,United States of America,ginaraimondo,Democratic Party
Glen Bradley,GlenBradley,2009-02-05T00:00:00Z,20164145,male,United States of America,,Republican Party
Glenn Beck,glennbeck,2008-11-17T00:00:00Z,17454769,male,United States of America,glennbeck,Republican Party
Glenn Davis,DelGlennDavis,2013-03-20T00:00:00Z,1284438674,male,United States of America,,Republican Party
Glenn Grothman,RepGrothman,2015-01-13T00:00:00Z,2976606250,male,United States of America,,Republican Party
Glenn Hegar,Glenn_Hegar,2009-10-18T00:00:00Z,83469886,male,United States of America,,Republican Party
Glenn Thompson,CongressmanGT,2009-01-14T00:00:00Z,18967498,male,United States of America,congressman_gt,Republican Party
Glenn Trowbridge,Trowbridge4NV,2015-03-01T00:00:00Z,3053199769,male,United States of America,,Republican Party
Gloria Bromell Tinubu,Gloria4USsenate,2019-05-03T00:00:00Z,1124319326016876545,female,United States of America,,Democratic Party
Gordon H. Smith,peapicker541,2011-03-25T00:00:00Z,271977624,male,United States of America,,Republican Party
Gordon Helsel,GordonHelsel,2009-07-01T00:00:00Z,52772798,male,United States of America,,Republican Party
Grace Meng,RepGraceMeng,2012-12-31T00:00:00Z,1051127714,female,United States of America,,Democratic Party
Grace Napolitano,grace4congress,2010-06-30T00:00:00Z,161411080,female,United States of America,repgracenapolitano,Democratic Party
Grace Napolitano,GraceNapolitano,2010-06-30T00:00:00Z,161411080,female,United States of America,repgracenapolitano,Democratic Party
Grace Napolitano,grace4congress,2016-02-10T00:00:00Z,4895651115,female,United States of America,repgracenapolitano,Democratic Party
Grace Napolitano,GraceNapolitano,2016-02-10T00:00:00Z,4895651115,female,United States of America,repgracenapolitano,Democratic Party
Gray Davis,GovernorDavis,,,male,United States of America,,Democratic Party
Greg Abbott,gregabbott_tx,2009-11-17T00:00:00Z,90651198,male,United States of America,govabbott,Republican Party
Greg Fischer,louisvillemayor,2011-01-28T00:00:00Z,244123121,male,United States of America,mayorgregfischer,Democratic Party
Greg Hands,GregHands,,,male,United States of America,,Conservative Party
Greg Hands,GregHands,2010-03-22T00:00:00Z,125270251,male,United States of America,,Conservative Party
Greg Murphy,RepGregMurphy,,,male,United States of America,,Republican Party
Greg Murphy,GregMurphyMD,,,male,United States of America,,Republican Party
Greg Murphy,RepGregMurphy,,,male,United States of America,,Republican Party
Greg Murphy,GregMurphyMD,,,male,United States of America,,Republican Party
Greg Pence,GregPenceIN,2019-01-07T00:00:00Z,1082369392229400576,male,United States of America,,Republican Party
Greg Pence,RepGregPence,2019-01-07T00:00:00Z,1082369392229400576,male,United States of America,,Republican Party
Greg Pence,GregPenceIN,2017-07-25T00:00:00Z,890038958104735744,male,United States of America,,Republican Party
Greg Pence,RepGregPence,2017-07-25T00:00:00Z,890038958104735744,male,United States of America,,Republican Party
Greg Stanton,gregstantonaz,2019-01-03T00:00:00Z,1080885078425784320,male,United States of America,,Democratic Party
Greg Stanton,RepGregStanton,2019-01-03T00:00:00Z,1080885078425784320,male,United States of America,,Democratic Party
Greg Stanton,gregstantonaz,2010-11-21T00:00:00Z,218292287,male,United States of America,,Democratic Party
Greg Stanton,RepGregStanton,2010-11-21T00:00:00Z,218292287,male,United States of America,,Democratic Party
Greg Steube,gregsteube,2019-01-09T00:00:00Z,1083125649609506816,male,United States of America,,Republican Party
Greg Steube,RepGregSteube,2019-01-09T00:00:00Z,1083125649609506816,male,United States of America,,Republican Party
Greg Steube,gregsteube,2009-02-25T00:00:00Z,21924842,male,United States of America,,Republican Party
Greg Steube,RepGregSteube,2009-02-25T00:00:00Z,21924842,male,United States of America,,Republican Party
Greg Walden,RepGregWalden,2009-04-16T00:00:00Z,32010840,male,United States of America,repgregwalden,Republican Party
Greg Walden,RepGregWalden,2009-04-16T00:00:00Z,32010840,male,United States of America,repgregwalden,Oregon Republican Party
Gregg Harper,GreggHarper,2009-03-10T00:00:00Z,23712174,male,United States of America,,Republican Party
Gregorio Sablan,Kilili_Sablan,2017-11-03T00:00:00Z,926446070812602371,male,United States of America,kilili_sablan,Democratic Party
Gregory Meeks,GregoryMeeks,,,male,United States of America,repgregorymeeks,Democratic Party
Gregory Meeks,RepGregoryMeeks,,,male,United States of America,repgregorymeeks,Democratic Party
Gregory Meeks,GregoryMeeks,2009-03-04T00:00:00Z,22812754,male,United States of America,repgregorymeeks,Democratic Party
Gregory Meeks,RepGregoryMeeks,2009-03-04T00:00:00Z,22812754,male,United States of America,repgregorymeeks,Democratic Party
Gregory Richard Gianforte,GregForMontana,2015-08-13T00:00:00Z,3420965229,male,United States of America,,Republican Party
Gresham Barrett,greshambarrett,2008-07-24T00:00:00Z,15581825,male,United States of America,,Republican Party
Gretchen Driskell,gdriskell,2009-05-20T00:00:00Z,41467849,female,United States of America,,Democratic Party
Gretchen Whitmer,GovWhitmer,2010-01-05T00:00:00Z,102071743,female,United States of America,gewhitmer,Democratic Party
Gus Bilirakis,RepGusBilirakis,2009-03-23T00:00:00Z,26051676,male,United States of America,gusbilirakis,Republican Party
Guy Reschenthaler,GReschenthaler,2012-01-28T00:00:00Z,477223342,male,United States of America,,Republican Party
Guy Reschenthaler,reschenthaler,2012-01-28T00:00:00Z,477223342,male,United States of America,,Republican Party
Guy Reschenthaler,GReschenthaler,2015-11-16T00:00:00Z,4205133682,male,United States of America,,Republican Party
Guy Reschenthaler,reschenthaler,2015-11-16T00:00:00Z,4205133682,male,United States of America,,Republican Party
Gwen Graham,GwenGraham,2013-03-20T00:00:00Z,1283359081,female,United States of America,,Democratic Party
